# dc:title,教育部國語辭典簡編本詞庫,
# dc:rights,中華民國教育部（Ministry of Education, R.O.C.）。《國語辭典簡編本》（版本編號：2014_20251229 ）網址： http://dict.concised.moe.edu.tw /,
# dc:license,CC-BY-ND-3.0-TW,
# dc:identifier,2025.12.29,
線,1,ㄒㄧㄢˋ
線民,1,ㄒㄧㄢˋ ㄇㄧㄣˊ
線頭,1,ㄒㄧㄢˋ ㄊㄡˊ
線條,1,ㄒㄧㄢˋ ㄊㄧㄠˊ
線路,1,ㄒㄧㄢˋ ㄌㄨˋ
線圈,1,ㄒㄧㄢˋ ㄑㄩㄢ
線香,1,ㄒㄧㄢˋ ㄒㄧㄤ
線性規劃,1,ㄒㄧㄢˋ ㄒㄧㄥˋ ㄍㄨㄟ ㄏㄨㄚˋ
線裝書,1,ㄒㄧㄢˋ ㄓㄨㄤ ㄕㄨ
線上即時交談系統,1,ㄒㄧㄢˋ ㄕㄤˋ ㄐㄧˊ ㄕˊ ㄐㄧㄠ ㄊㄢˊ ㄒㄧˋ ㄊㄨㄥˇ
線人,1,ㄒㄧㄢˋ ㄖㄣˊ
線索,1,ㄒㄧㄢˋ ㄙㄨㄛˇ
憲,1,ㄒㄧㄢˋ
憲兵,1,ㄒㄧㄢˋ ㄅㄧㄥ
憲法,1,ㄒㄧㄢˋ ㄈㄚˇ
憲章,1,ㄒㄧㄢˋ ㄓㄤ
憲政,1,ㄒㄧㄢˋ ㄓㄥˋ
縣,1,ㄒㄧㄢˋ
縣民,1,ㄒㄧㄢˋ ㄇㄧㄣˊ
縣府,1,ㄒㄧㄢˋ ㄈㄨˇ
縣太爺,1,ㄒㄧㄢˋ ㄊㄞˋ ㄧㄝˊ
縣立,1,ㄒㄧㄢˋ ㄌㄧˋ
縣令,1,ㄒㄧㄢˋ ㄌㄧㄥˋ
縣界,1,ㄒㄧㄢˋ ㄐㄧㄝˋ
縣境,1,ㄒㄧㄢˋ ㄐㄧㄥˋ
縣轄市,1,ㄒㄧㄢˋ ㄒㄧㄚˊ ㄕˋ
縣治,1,ㄒㄧㄢˋ ㄓˋ
縣長,1,ㄒㄧㄢˋ ㄓㄤˇ
縣政府,1,ㄒㄧㄢˋ ㄓㄥˋ ㄈㄨˇ
縣城,1,ㄒㄧㄢˋ ㄔㄥˊ
縣議會,1,ㄒㄧㄢˋ ㄧˋ ㄏㄨㄟˋ
縣議員,1,ㄒㄧㄢˋ ㄧˋ ㄩㄢˊ
霰,1,ㄒㄧㄢˋ
霰彈,1,ㄒㄧㄢˋ ㄉㄢˋ
獻,1,ㄒㄧㄢˋ
獻寶,1,ㄒㄧㄢˋ ㄅㄠˇ
獻媚,1,ㄒㄧㄢˋ ㄇㄟˋ
獻花,1,ㄒㄧㄢˋ ㄏㄨㄚ
獻技,1,ㄒㄧㄢˋ ㄐㄧˋ
獻計,1,ㄒㄧㄢˋ ㄐㄧˋ
獻金,1,ㄒㄧㄢˋ ㄐㄧㄣ
獻醜,1,ㄒㄧㄢˋ ㄔㄡˇ
獻身,1,ㄒㄧㄢˋ ㄕㄣ
獻策,1,ㄒㄧㄢˋ ㄘㄜˋ
獻藝,1,ㄒㄧㄢˋ ㄧˋ
獻殷勤,1,ㄒㄧㄢˋ ㄧㄣ ㄑㄧㄣˊ
心,1,ㄒㄧㄣ
心病,1,ㄒㄧㄣ ㄅㄧㄥˋ
心不在焉,1,ㄒㄧㄣ ㄅㄨˋ ㄗㄞˋ ㄧㄢ
心不在焉,1,ㄒㄧㄣ ㄅㄨˊ ㄗㄞˋ ㄧㄢ
心平氣和,1,ㄒㄧㄣ ㄆㄧㄥˊ ㄑㄧˋ ㄏㄜˊ
心滿意足,1,ㄒㄧㄣ ㄇㄢˇ ㄧˋ ㄗㄨˊ
心目,1,ㄒㄧㄣ ㄇㄨˋ
心法,1,ㄒㄧㄣ ㄈㄚˇ
心扉,1,ㄒㄧㄣ ㄈㄟ
心肺復甦術,1,ㄒㄧㄣ ㄈㄟˋ ㄈㄨˋ ㄙㄨ ㄕㄨˋ
心煩,1,ㄒㄧㄣ ㄈㄢˊ
心煩意亂,1,ㄒㄧㄣ ㄈㄢˊ ㄧˋ ㄌㄨㄢˋ
心房,1,ㄒㄧㄣ ㄈㄤˊ
心服,1,ㄒㄧㄣ ㄈㄨˊ
心服口服,1,ㄒㄧㄣ ㄈㄨˊ ㄎㄡˇ ㄈㄨˊ
心浮氣躁,1,ㄒㄧㄣ ㄈㄨˊ ㄑㄧˋ ㄗㄠˋ
心腹,1,ㄒㄧㄣ ㄈㄨˋ
心腹之患,1,ㄒㄧㄣ ㄈㄨˋ ㄓ ㄏㄨㄢˋ
心得,1,ㄒㄧㄣ ㄉㄜˊ
心地,1,ㄒㄧㄣ ㄉㄧˋ
心電圖,1,ㄒㄧㄣ ㄉㄧㄢˋ ㄊㄨˊ
心電感應,1,ㄒㄧㄣ ㄉㄧㄢˋ ㄍㄢˇ ㄧㄥˋ
心動,1,ㄒㄧㄣ ㄉㄨㄥˋ
心態,1,ㄒㄧㄣ ㄊㄞˋ
心頭,1,ㄒㄧㄣ ㄊㄡˊ
心疼,1,ㄒㄧㄣ ㄊㄥˊ
心跳,1,ㄒㄧㄣ ㄊㄧㄠˋ
心田,1,ㄒㄧㄣ ㄊㄧㄢˊ
心痛,1,ㄒㄧㄣ ㄊㄨㄥˋ
心念,1,ㄒㄧㄣ ㄋㄧㄢˋ
心勞力絀,1,ㄒㄧㄣ ㄌㄠˊ ㄌㄧˋ ㄔㄨˋ
心理,1,ㄒㄧㄣ ㄌㄧˇ
心理學,1,ㄒㄧㄣ ㄌㄧˇ ㄒㄩㄝˊ
心理治療,1,ㄒㄧㄣ ㄌㄧˇ ㄓˋ ㄌㄧㄠˊ
心力,1,ㄒㄧㄣ ㄌㄧˋ
心力交瘁,1,ㄒㄧㄣ ㄌㄧˋ ㄐㄧㄠ ㄘㄨㄟˋ
心裡有數,1,ㄒㄧㄣ ㄌㄧˇ ㄧㄡˇ ㄕㄨˋ
心靈,1,ㄒㄧㄣ ㄌㄧㄥˊ
心領,1,ㄒㄧㄣ ㄌㄧㄥˇ
心路歷程,1,ㄒㄧㄣ ㄌㄨˋ ㄌㄧˋ ㄔㄥˊ
心亂如麻,1,ㄒㄧㄣ ㄌㄨㄢˋ ㄖㄨˊ ㄇㄚˊ
心律不整,1,ㄒㄧㄣ ㄌㄩˋ ㄅㄨˋ ㄓㄥˇ
心高氣傲,1,ㄒㄧㄣ ㄍㄠ ㄑㄧˋ ㄠˋ
心甘情願,1,ㄒㄧㄣ ㄍㄢ ㄑㄧㄥˊ ㄩㄢˋ
心肝,1,ㄒㄧㄣ ㄍㄢ
心肝寶貝,1,ㄒㄧㄣ ㄍㄢ ㄅㄠˇ ㄅㄟˋ
心廣體胖,1,ㄒㄧㄣ ㄍㄨㄤˇ ㄊㄧˇ ㄆㄢˊ
心坎,1,ㄒㄧㄣ ㄎㄢˇ
心曠神怡,1,ㄒㄧㄣ ㄎㄨㄤˋ ㄕㄣˊ ㄧˊ
心寒,1,ㄒㄧㄣ ㄏㄢˊ
心狠手辣,1,ㄒㄧㄣ ㄏㄣˇ ㄕㄡˇ ㄌㄚˋ
心花怒放,1,ㄒㄧㄣ ㄏㄨㄚ ㄋㄨˋ ㄈㄤˋ
心懷不軌,1,ㄒㄧㄣ ㄏㄨㄞˊ ㄅㄨˋ ㄍㄨㄟˇ
心懷鬼胎,1,ㄒㄧㄣ ㄏㄨㄞˊ ㄍㄨㄟˇ ㄊㄞ
心灰意冷,1,ㄒㄧㄣ ㄏㄨㄟ ㄧˋ ㄌㄥˇ
心慌,1,ㄒㄧㄣ ㄏㄨㄤ
心慌意亂,1,ㄒㄧㄣ ㄏㄨㄤ ㄧˋ ㄌㄨㄢˋ
心肌梗塞,1,ㄒㄧㄣ ㄐㄧ ㄍㄥˇ ㄙㄜˋ
心跡,1,ㄒㄧㄣ ㄐㄧ
心機,1,ㄒㄧㄣ ㄐㄧ
心急,1,ㄒㄧㄣ ㄐㄧˊ
心悸,1,ㄒㄧㄣ ㄐㄧˋ
心結,1,ㄒㄧㄣ ㄐㄧㄝˊ
心焦,1,ㄒㄧㄣ ㄐㄧㄠ
心絞痛,1,ㄒㄧㄣ ㄐㄧㄠˇ ㄊㄨㄥˋ
心驚膽跳,1,ㄒㄧㄣ ㄐㄧㄥ ㄉㄢˇ ㄊㄧㄠˋ
心驚膽戰,1,ㄒㄧㄣ ㄐㄧㄥ ㄉㄢˇ ㄓㄢˋ
心驚肉跳,1,ㄒㄧㄣ ㄐㄧㄥ ㄖㄡˋ ㄊㄧㄠˋ
心境,1,ㄒㄧㄣ ㄐㄧㄥˋ
心鏡,1,ㄒㄧㄣ ㄐㄧㄥˋ
心切,1,ㄒㄧㄣ ㄑㄧㄝˋ
心情,1,ㄒㄧㄣ ㄑㄧㄥˊ
心曲,1,ㄒㄧㄣ ㄑㄩ
心細,1,ㄒㄧㄣ ㄒㄧˋ
心血,1,ㄒㄧㄣ ㄒㄧㄝˇ
心血來潮,1,ㄒㄧㄣ ㄒㄧㄝˇ ㄌㄞˊ ㄔㄠˊ
心弦,1,ㄒㄧㄣ ㄒㄧㄢˊ
心心相印,1,ㄒㄧㄣ ㄒㄧㄣ ㄒㄧㄤ ㄧㄣˋ
心想事成,1,ㄒㄧㄣ ㄒㄧㄤˇ ㄕˋ ㄔㄥˊ
心性,1,ㄒㄧㄣ ㄒㄧㄥˋ
心虛,1,ㄒㄧㄣ ㄒㄩ
心緒,1,ㄒㄧㄣ ㄒㄩˋ
心胸,1,ㄒㄧㄣ ㄒㄩㄥ
心知肚明,1,ㄒㄧㄣ ㄓ ㄉㄨˋ ㄇㄧㄥˊ
心直口快,1,ㄒㄧㄣ ㄓˊ ㄎㄡˇ ㄎㄨㄞˋ
心志,1,ㄒㄧㄣ ㄓˋ
心智,1,ㄒㄧㄣ ㄓˋ
心照,1,ㄒㄧㄣ ㄓㄠˋ
心照不宣,1,ㄒㄧㄣ ㄓㄠˋ ㄅㄨˋ ㄒㄩㄢ
心戰,1,ㄒㄧㄣ ㄓㄢˋ
心證,1,ㄒㄧㄣ ㄓㄥˋ
心馳神往,1,ㄒㄧㄣ ㄔˊ ㄕㄣˊ ㄨㄤˇ
心腸,1,ㄒㄧㄣ ㄔㄤˊ
心事,1,ㄒㄧㄣ ㄕˋ
心事重重,1,ㄒㄧㄣ ㄕˋ ㄔㄨㄥˊ ㄔㄨㄥˊ
心神,1,ㄒㄧㄣ ㄕㄣˊ
心神不寧,1,ㄒㄧㄣ ㄕㄣˊ ㄅㄨˋ ㄋㄧㄥˊ
心上人,1,ㄒㄧㄣ ㄕㄤˋ ㄖㄣˊ
心聲,1,ㄒㄧㄣ ㄕㄥ
心術,1,ㄒㄧㄣ ㄕㄨˋ
心如止水,1,ㄒㄧㄣ ㄖㄨˊ ㄓˇ ㄕㄨㄟˇ
心如死水,1,ㄒㄧㄣ ㄖㄨˊ ㄙˇ ㄕㄨㄟˇ
心軟,1,ㄒㄧㄣ ㄖㄨㄢˇ
心臟,1,ㄒㄧㄣ ㄗㄤˋ
心臟病,1,ㄒㄧㄣ ㄗㄤˋ ㄅㄧㄥˋ
心臟節律器,1,ㄒㄧㄣ ㄗㄤˋ ㄐㄧㄝˊ ㄌㄩˋ ㄑㄧˋ
心醉,1,ㄒㄧㄣ ㄗㄨㄟˋ
心思,1,ㄒㄧㄣ ㄙ
心死,1,ㄒㄧㄣ ㄙˇ
心思,1,ㄒㄧㄣ ㄙ˙
心碎,1,ㄒㄧㄣ ㄙㄨㄟˋ
心酸,1,ㄒㄧㄣ ㄙㄨㄢ
心算,1,ㄒㄧㄣ ㄙㄨㄢˋ
心愛,1,ㄒㄧㄣ ㄞˋ
心安理得,1,ㄒㄧㄣ ㄢ ㄌㄧˇ ㄉㄜˊ
心儀,1,ㄒㄧㄣ ㄧˊ
心意,1,ㄒㄧㄣ ㄧˋ
心有靈犀一點通,1,ㄒㄧㄣ ㄧㄡˇ ㄌㄧㄥˊ ㄒㄧ ㄧ ㄉㄧㄢˇ ㄊㄨㄥ
心有靈犀一點通,1,ㄒㄧㄣ ㄧㄡˇ ㄌㄧㄥˊ ㄒㄧ ㄧˋ ㄉㄧㄢˇ ㄊㄨㄥ
心有餘悸,1,ㄒㄧㄣ ㄧㄡˇ ㄩˊ ㄐㄧˋ
心有餘而力不足,1,ㄒㄧㄣ ㄧㄡˇ ㄩˊ ㄦˊ ㄌㄧˋ ㄅㄨˋ ㄗㄨˊ
心眼,1,ㄒㄧㄣ ㄧㄢˇ
心眼兒,1,ㄒㄧㄣ ㄧㄢˇ ㄦ
心眼兒,1,ㄒㄧㄣ ㄧㄚˇ ㄦ
心音圖,1,ㄒㄧㄣ ㄧㄣ ㄊㄨˊ
心癢,1,ㄒㄧㄣ ㄧㄤˇ
心無旁騖,1,ㄒㄧㄣ ㄨˊ ㄆㄤˊ ㄨˋ
心無二用,1,ㄒㄧㄣ ㄨˊ ㄦˋ ㄩㄥˋ
心窩,1,ㄒㄧㄣ ㄨㄛ
心悅誠服,1,ㄒㄧㄣ ㄩㄝˋ ㄔㄥˊ ㄈㄨˊ
心猿意馬,1,ㄒㄧㄣ ㄩㄢˊ ㄧˋ ㄇㄚˇ
心願,1,ㄒㄧㄣ ㄩㄢˋ
芯,1,ㄒㄧㄣ
辛,1,ㄒㄧㄣ
辛辣,1,ㄒㄧㄣ ㄌㄚˋ
辛勞,1,ㄒㄧㄣ ㄌㄠˊ
辛苦,1,ㄒㄧㄣ ㄎㄨˇ
辛勤,1,ㄒㄧㄣ ㄑㄧㄣˊ
辛酸,1,ㄒㄧㄣ ㄙㄨㄢ
莘,1,ㄒㄧㄣ
鋅,1,ㄒㄧㄣ
鋅版,1,ㄒㄧㄣ ㄅㄢˇ
忻,1,ㄒㄧㄣ
欣,1,ㄒㄧㄣ
欣喜,1,ㄒㄧㄣ ㄒㄧˇ
欣羨,1,ㄒㄧㄣ ㄒㄧㄢˋ
欣欣,1,ㄒㄧㄣ ㄒㄧㄣ
欣賞,1,ㄒㄧㄣ ㄕㄤˇ
欣然,1,ㄒㄧㄣ ㄖㄢˊ
欣慰,1,ㄒㄧㄣ ㄨㄟˋ
欣悅,1,ㄒㄧㄣ ㄩㄝˋ
新,1,ㄒㄧㄣ
新版,1,ㄒㄧㄣ ㄅㄢˇ
新編,1,ㄒㄧㄣ ㄅㄧㄢ
新派,1,ㄒㄧㄣ ㄆㄞˋ
新瓶舊酒,1,ㄒㄧㄣ ㄆㄧㄥˊ ㄐㄧㄡˋ ㄐㄧㄡˇ
新貌,1,ㄒㄧㄣ ㄇㄠˋ
新法,1,ㄒㄧㄣ ㄈㄚˇ
新房,1,ㄒㄧㄣ ㄈㄤˊ
新大陸,1,ㄒㄧㄣ ㄉㄚˋ ㄌㄨˋ
新年,1,ㄒㄧㄣ ㄋㄧㄢˊ
新娘,1,ㄒㄧㄣ ㄋㄧㄤˊ
新郎,1,ㄒㄧㄣ ㄌㄤˊ
新綠,1,ㄒㄧㄣ ㄌㄩˋ
新貴,1,ㄒㄧㄣ ㄍㄨㄟˋ
新官上任三把火,1,ㄒㄧㄣ ㄍㄨㄢ ㄕㄤˋ ㄖㄣˋ ㄙㄢ ㄅㄚˇ ㄏㄨㄛˇ
新款,1,ㄒㄧㄣ ㄎㄨㄢˇ
新花樣,1,ㄒㄧㄣ ㄏㄨㄚ ㄧㄤˋ
新歡,1,ㄒㄧㄣ ㄏㄨㄢ
新婚,1,ㄒㄧㄣ ㄏㄨㄣ
新婚燕爾,1,ㄒㄧㄣ ㄏㄨㄣ ㄧㄢˋ ㄦˇ
新家,1,ㄒㄧㄣ ㄐㄧㄚ
新解,1,ㄒㄧㄣ ㄐㄧㄝˇ
新近,1,ㄒㄧㄣ ㄐㄧㄣˋ
新進,1,ㄒㄧㄣ ㄐㄧㄣˋ
新居,1,ㄒㄧㄣ ㄐㄩ
新奇,1,ㄒㄧㄣ ㄑㄧˊ
新氣象,1,ㄒㄧㄣ ㄑㄧˋ ㄒㄧㄤˋ
新秀,1,ㄒㄧㄣ ㄒㄧㄡˋ
新鮮,1,ㄒㄧㄣ ㄒㄧㄢ
新鮮人,1,ㄒㄧㄣ ㄒㄧㄢ ㄖㄣˊ
新新人類,1,ㄒㄧㄣ ㄒㄧㄣ ㄖㄣˊ ㄌㄟˋ
新星,1,ㄒㄧㄣ ㄒㄧㄥ
新型,1,ㄒㄧㄣ ㄒㄧㄥˊ
新知,1,ㄒㄧㄣ ㄓ
新制,1,ㄒㄧㄣ ㄓˋ
新政,1,ㄒㄧㄣ ㄓㄥˋ
新潮,1,ㄒㄧㄣ ㄔㄠˊ
新潮流,1,ㄒㄧㄣ ㄔㄠˊ ㄌㄧㄡˊ
新陳代謝,1,ㄒㄧㄣ ㄔㄣˊ ㄉㄞˋ ㄒㄧㄝˋ
新春,1,ㄒㄧㄣ ㄔㄨㄣ
新創,1,ㄒㄧㄣ ㄔㄨㄤˋ
新寵,1,ㄒㄧㄣ ㄔㄨㄥˇ
新詩,1,ㄒㄧㄣ ㄕ
新式,1,ㄒㄧㄣ ㄕˋ
新手,1,ㄒㄧㄣ ㄕㄡˇ
新生,1,ㄒㄧㄣ ㄕㄥ
新生代,1,ㄒㄧㄣ ㄕㄥ ㄉㄞˋ
新人,1,ㄒㄧㄣ ㄖㄣˊ
新人類,1,ㄒㄧㄣ ㄖㄣˊ ㄌㄟˋ
新任,1,ㄒㄧㄣ ㄖㄣˋ
新銳,1,ㄒㄧㄣ ㄖㄨㄟˋ
新穎,1,ㄒㄧㄣ ㄧㄥˇ
新文化,1,ㄒㄧㄣ ㄨㄣˊ ㄏㄨㄚˋ
新文藝,1,ㄒㄧㄣ ㄨㄣˊ ㄧˋ
新聞,1,ㄒㄧㄣ ㄨㄣˊ
新聞人物,1,ㄒㄧㄣ ㄨㄣˊ ㄖㄣˊ ㄨˋ
新聞自由,1,ㄒㄧㄣ ㄨㄣˊ ㄗˋ ㄧㄡˊ
新月,1,ㄒㄧㄣ ㄩㄝˋ
薪,1,ㄒㄧㄣ
薪俸,1,ㄒㄧㄣ ㄈㄥˋ
薪火相傳,1,ㄒㄧㄣ ㄏㄨㄛˇ ㄒㄧㄤ ㄔㄨㄢˊ
薪給,1,ㄒㄧㄣ ㄐㄧˇ
薪津,1,ㄒㄧㄣ ㄐㄧㄣ
薪餉,1,ㄒㄧㄣ ㄒㄧㄤˇ
薪酬,1,ㄒㄧㄣ ㄔㄡˊ
薪傳,1,ㄒㄧㄣ ㄔㄨㄢˊ
薪水,1,ㄒㄧㄣ ㄕㄨㄟˇ
薪資,1,ㄒㄧㄣ ㄗ
歆,1,ㄒㄧㄣ
馨,1,ㄒㄧㄣ
馨香,1,ㄒㄧㄣ ㄒㄧㄤ
鑫,1,ㄒㄧㄣ
囟,1,ㄒㄧㄣˋ
信,1,ㄒㄧㄣˋ
信步,1,ㄒㄧㄣˋ ㄅㄨˋ
信步而行,1,ㄒㄧㄣˋ ㄅㄨˋ ㄦˊ ㄒㄧㄥˊ
信封,1,ㄒㄧㄣˋ ㄈㄥ
信奉,1,ㄒㄧㄣˋ ㄈㄥˋ
信服,1,ㄒㄧㄣˋ ㄈㄨˊ
信條,1,ㄒㄧㄣˋ ㄊㄧㄠˊ
信徒,1,ㄒㄧㄣˋ ㄊㄨˊ
信託,1,ㄒㄧㄣˋ ㄊㄨㄛ
信念,1,ㄒㄧㄣˋ ㄋㄧㄢˋ
信賴,1,ㄒㄧㄣˋ ㄌㄞˋ
信鴿,1,ㄒㄧㄣˋ ㄍㄜ
信口開河,1,ㄒㄧㄣˋ ㄎㄡˇ ㄎㄞ ㄏㄜˊ
信口雌黃,1,ㄒㄧㄣˋ ㄎㄡˇ ㄘ ㄏㄨㄤˊ
信號,1,ㄒㄧㄣˋ ㄏㄠˋ
信號彈,1,ㄒㄧㄣˋ ㄏㄠˋ ㄉㄢˋ
信函,1,ㄒㄧㄣˋ ㄏㄢˊ
信箋,1,ㄒㄧㄣˋ ㄐㄧㄢ
信件,1,ㄒㄧㄣˋ ㄐㄧㄢˋ
信息,1,ㄒㄧㄣˋ ㄒㄧˊ
信心,1,ㄒㄧㄣˋ ㄒㄧㄣ
信箱,1,ㄒㄧㄣˋ ㄒㄧㄤ
信紙,1,ㄒㄧㄣˋ ㄓˇ
信札,1,ㄒㄧㄣˋ ㄓㄚˊ
信差,1,ㄒㄧㄣˋ ㄔㄞ
信實,1,ㄒㄧㄣˋ ㄕˊ
信誓旦旦,1,ㄒㄧㄣˋ ㄕˋ ㄉㄢˋ ㄉㄢˋ
信手拈來,1,ㄒㄧㄣˋ ㄕㄡˇ ㄋㄧㄢˊ ㄌㄞˊ
信守,1,ㄒㄧㄣˋ ㄕㄡˇ
信任,1,ㄒㄧㄣˋ ㄖㄣˋ
信從,1,ㄒㄧㄣˋ ㄘㄨㄥˊ
信以為真,1,ㄒㄧㄣˋ ㄧˇ ㄨㄟˊ ㄓㄣ
信義,1,ㄒㄧㄣˋ ㄧˋ
信仰,1,ㄒㄧㄣˋ ㄧㄤˇ
信物,1,ㄒㄧㄣˋ ㄨˋ
信譽,1,ㄒㄧㄣˋ ㄩˋ
信用,1,ㄒㄧㄣˋ ㄩㄥˋ
信用卡,1,ㄒㄧㄣˋ ㄩㄥˋ ㄎㄚˇ
信用狀,1,ㄒㄧㄣˋ ㄩㄥˋ ㄓㄨㄤˋ
信用額度,1,ㄒㄧㄣˋ ㄩㄥˋ ㄜˊ ㄉㄨˋ
釁,1,ㄒㄧㄣˋ
相,1,ㄒㄧㄤ
相搏,1,ㄒㄧㄤ ㄅㄛˊ
相伴,1,ㄒㄧㄤ ㄅㄢˋ
相比,1,ㄒㄧㄤ ㄅㄧˇ
相陪,1,ㄒㄧㄤ ㄆㄟˊ
相配,1,ㄒㄧㄤ ㄆㄟˋ
相撲,1,ㄒㄧㄤ ㄆㄨ
相反,1,ㄒㄧㄤ ㄈㄢˇ
相仿,1,ㄒㄧㄤ ㄈㄤˇ
相逢,1,ㄒㄧㄤ ㄈㄥˊ
相符,1,ㄒㄧㄤ ㄈㄨˊ
相輔相成,1,ㄒㄧㄤ ㄈㄨˇ ㄒㄧㄤ ㄔㄥˊ
相得益彰,1,ㄒㄧㄤ ㄉㄜˊ ㄧˋ ㄓㄤ
相待,1,ㄒㄧㄤ ㄉㄞˋ
相當,1,ㄒㄧㄤ ㄉㄤ
相等,1,ㄒㄧㄤ ㄉㄥˇ
相抵,1,ㄒㄧㄤ ㄉㄧˇ
相對,1,ㄒㄧㄤ ㄉㄨㄟˋ
相對多數,1,ㄒㄧㄤ ㄉㄨㄟˋ ㄉㄨㄛ ㄕㄨˋ
相投,1,ㄒㄧㄤ ㄊㄡˊ
相提並論,1,ㄒㄧㄤ ㄊㄧˊ ㄅㄧㄥˋ ㄌㄨㄣˋ
相通,1,ㄒㄧㄤ ㄊㄨㄥ
相同,1,ㄒㄧㄤ ㄊㄨㄥˊ
相連,1,ㄒㄧㄤ ㄌㄧㄢˊ
相戀,1,ㄒㄧㄤ ㄌㄧㄢˋ
相鄰,1,ㄒㄧㄤ ㄌㄧㄣˊ
相隔,1,ㄒㄧㄤ ㄍㄜˊ
相干,1,ㄒㄧㄤ ㄍㄢ
相關,1,ㄒㄧㄤ ㄍㄨㄢ
相合,1,ㄒㄧㄤ ㄏㄜˊ
相好,1,ㄒㄧㄤ ㄏㄠˇ
相互,1,ㄒㄧㄤ ㄏㄨˋ
相會,1,ㄒㄧㄤ ㄏㄨㄟˋ
相繼,1,ㄒㄧㄤ ㄐㄧˋ
相交,1,ㄒㄧㄤ ㄐㄧㄠ
相較,1,ㄒㄧㄤ ㄐㄧㄠˋ
相見,1,ㄒㄧㄤ ㄐㄧㄢˋ
相見恨晚,1,ㄒㄧㄤ ㄐㄧㄢˋ ㄏㄣˋ ㄨㄢˇ
相間,1,ㄒㄧㄤ ㄐㄧㄢˋ
相近,1,ㄒㄧㄤ ㄐㄧㄣˋ
相敬如賓,1,ㄒㄧㄤ ㄐㄧㄥˋ ㄖㄨˊ ㄅㄧㄣ
相聚,1,ㄒㄧㄤ ㄐㄩˋ
相親,1,ㄒㄧㄤ ㄑㄧㄣ
相親相愛,1,ㄒㄧㄤ ㄑㄧㄣ ㄒㄧㄤ ㄞˋ
相偕,1,ㄒㄧㄤ ㄒㄧㄝˊ
相信,1,ㄒㄧㄤ ㄒㄧㄣˋ
相向,1,ㄒㄧㄤ ㄒㄧㄤˋ
相像,1,ㄒㄧㄤ ㄒㄧㄤˋ
相形見絀,1,ㄒㄧㄤ ㄒㄧㄥˊ ㄐㄧㄢˋ ㄔㄨˋ
相形之下,1,ㄒㄧㄤ ㄒㄧㄥˊ ㄓ ㄒㄧㄚˋ
相知,1,ㄒㄧㄤ ㄓ
相持不下,1,ㄒㄧㄤ ㄔˊ ㄅㄨˋ ㄒㄧㄚˋ
相持不下,1,ㄒㄧㄤ ㄔˊ ㄅㄨˊ ㄒㄧㄚˋ
相差無幾,1,ㄒㄧㄤ ㄔㄚ ㄨˊ ㄐㄧˇ
相稱,1,ㄒㄧㄤ ㄔㄥ
相稱,1,ㄒㄧㄤ ㄔㄥˋ
相處,1,ㄒㄧㄤ ㄔㄨˇ
相傳,1,ㄒㄧㄤ ㄔㄨㄢˊ
相視而笑,1,ㄒㄧㄤ ㄕˋ ㄦˊ ㄒㄧㄠˋ
相識,1,ㄒㄧㄤ ㄕˋ
相讓,1,ㄒㄧㄤ ㄖㄤˋ
相濡以沫,1,ㄒㄧㄤ ㄖㄨˊ ㄧˇ ㄇㄛˋ
相若,1,ㄒㄧㄤ ㄖㄨㄛˋ
相容,1,ㄒㄧㄤ ㄖㄨㄥˊ
相左,1,ㄒㄧㄤ ㄗㄨㄛˇ
相思,1,ㄒㄧㄤ ㄙ
相似,1,ㄒㄧㄤ ㄙˋ
相愛,1,ㄒㄧㄤ ㄞˋ
相安無事,1,ㄒㄧㄤ ㄢ ㄨˊ ㄕˋ
相依為命,1,ㄒㄧㄤ ㄧ ㄨㄟˊ ㄇㄧㄥˋ
相宜,1,ㄒㄧㄤ ㄧˊ
相異,1,ㄒㄧㄤ ㄧˋ
相映成趣,1,ㄒㄧㄤ ㄧㄥˋ ㄔㄥˊ ㄑㄩˋ
相應,1,ㄒㄧㄤ ㄧㄥˋ
相應不理,1,ㄒㄧㄤ ㄧㄥˋ ㄅㄨˋ ㄌㄧˇ
相遇,1,ㄒㄧㄤ ㄩˋ
相約,1,ㄒㄧㄤ ㄩㄝ
相擁而泣,1,ㄒㄧㄤ ㄩㄥˇ ㄦˊ ㄑㄧˋ
湘,1,ㄒㄧㄤ
湘江,1,ㄒㄧㄤ ㄐㄧㄤ
廂,1,ㄒㄧㄤ
廂房,1,ㄒㄧㄤ ㄈㄤˊ
箱,1,ㄒㄧㄤ
箱底功夫,1,ㄒㄧㄤ ㄉㄧˇ ㄍㄨㄥ ㄈㄨ˙
箱子,1,ㄒㄧㄤ ㄗ˙
箱網養殖,1,ㄒㄧㄤ ㄨㄤˇ ㄧㄤˇ ㄓˊ
香,1,ㄒㄧㄤ
香包,1,ㄒㄧㄤ ㄅㄠ
香檳,1,ㄒㄧㄤ ㄅㄧㄣ
香噴噴,1,ㄒㄧㄤ ㄆㄣ ㄆㄣ
香片,1,ㄒㄧㄤ ㄆㄧㄢˋ
香粉,1,ㄒㄧㄤ ㄈㄣˇ
香甜,1,ㄒㄧㄤ ㄊㄧㄢˊ
香囊,1,ㄒㄧㄤ ㄋㄤˊ
香料,1,ㄒㄧㄤ ㄌㄧㄠˋ
香爐,1,ㄒㄧㄤ ㄌㄨˊ
